	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458974	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459028	ERR1459033	ERR1459034	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459110	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056799
ERR1458929	0.7888583218707015	0.9979367262723521	0.9944979367262724	0.9986244841815681	1.0	0.9958734525447043	0.9993122420907841	0.9986244841815681	1.0	1.0	0.9972489683631361	0.7888583218707015	1.0	1.0	1.0	0.9986244841815681	0.9986244841815681	0.9986244841815681	0.9993122420907841	1.0	0.0	1.0	1.0	1.0	0.9986244841815681	1.0	1.0	0.9993122420907841	0.9979367262723521	0.9993122420907841	0.9972489683631361	1.0	1.0	1.0	0.9965612104539202	0.9786795048143053	0.9979367262723521	0.9979367262723521	0.9965612104539202	1.0	1.0	1.0	1.0	1.0	0.9993122420907841	1.0	0.9979367262723521	0.9972489683631361	1.0	1.0	0.9972489683631361	0.9649243466299863	1.0
ERR1458931	0.9972489683631361	0.6141678129298487	0.7991746905089409	0.8088033012379643	0.5894085281980743	0.8665749656121046	0.8466299862448419	0.8108665749656121	0.6437414030261348	0.6141678129298487	0.7936726272352133	0.9993122420907841	0.6533700137551581	0.5756533700137552	0.6836313617606602	0.7269601100412655	0.6588720770288858	0.7971114167812929	0.7592847317744154	0.9126547455295736	1.0	0.0	0.7936726272352133	0.6141678129298487	0.625171939477304	0.5928473177441541	0.562585969738652	0.703576341127923	0.7448418156808804	0.8033012379642366	0.5577716643741403	0.8486932599724897	0.828748280605227	0.8232462173314993	0.828060522696011	0.7585969738651994	0.8094910591471802	0.7709766162310867	0.8156808803301238	0.6685006877579092	0.7778541953232462	0.6678129298486932	0.7696011004126547	0.8782668500687758	0.7696011004126547	0.5254470426409904	0.6643741403026134	0.7764786795048143	0.5502063273727648	0.6801925722145805	0.8198074277854195	0.7771664374140302	0.7757909215955984
ERR1458936	0.9979367262723521	0.843878954607978	0.7579092159559835	0.6932599724896836	0.874828060522696	0.6506189821182944	0.6740027510316369	0.7867950481430537	0.7207702888583218	0.7565337001375516	0.6623108665749656	0.9993122420907841	0.7544704264099037	0.7592847317744154	0.8954607977991746	0.7640990371389271	0.7276478679504814	0.7297111416781293	0.8191196698762035	0.9236588720770289	1.0	0.7936726272352133	0.0	0.657496561210454	0.8143053645116919	0.78060522696011	0.7606602475928473	0.8005502063273727	0.8081155433287482	0.7235213204951857	0.8246217331499313	0.7324621733149931	0.7393397524071527	0.7001375515818432	0.7971114167812929	0.734525447042641	0.8081155433287482	0.6444291609353507	0.7565337001375516	0.9566712517193948	0.6320495185694636	0.9718019257221459	0.6898211829436038	0.7792297111416782	0.749656121045392	0.7984869325997249	0.9546079779917469	0.6850068775790922	0.7764786795048143	0.9387895460797799	0.8576341127922971	0.7517193947730398	0.7585969738651994
ERR1458937	0.9972489683631361	0.6932599724896836	0.7063273727647867	0.7283356258596974	0.6733149931224209	0.7998624484181568	0.7744154057771664	0.7702888583218707	0.6127922971114168	0.6265474552957359	0.6313617606602476	1.0	0.5859697386519945	0.5419532324621733	0.7145804676753783	0.7242090784044016	0.5921595598349381	0.8143053645116919	0.8645116918844566	0.8713892709766162	1.0	0.6141678129298487	0.657496561210454	0.0	0.5845942228335625	0.5797799174690509	0.5708390646492435	0.6746905089408528	0.7290233837689133	0.7675378266850069	0.6437414030261348	0.7771664374140302	0.7482806052269602	0.7640990371389271	0.7916093535075653	0.7771664374140302	0.8019257221458047	0.6808803301237965	0.6953232462173315	0.7647867950481431	0.5887207702888583	0.7579092159559835	0.7166437414030261	0.7971114167812929	0.8356258596973866	0.5962861072902338	0.7544704264099037	0.6795048143053645	0.5536451169188445	0.7303988995873453	0.7991746905089409	0.6960110041265475	0.7867950481430537
ERR1458942	0.9869325997248969	0.6623108665749656	0.7434662998624484	0.7730398899587345	0.655433287482806	0.8548830811554333	0.8246217331499313	0.7757909215955984	0.6416781292984869	0.6636863823933975	0.718707015130674	0.9986244841815681	0.6189821182943603	0.5398899587345255	0.5887207702888583	0.6953232462173315	0.594222833562586	0.797799174690509	0.8356258596973866	0.9188445667125172	0.9986244841815681	0.625171939477304	0.8143053645116919	0.5845942228335625	0.0	0.5928473177441541	0.6011004126547456	0.7063273727647867	0.7407152682255846	0.7427785419532325	0.5288858321870702	0.8562585969738652	0.8253094910591472	0.8005502063273727	0.8246217331499313	0.8535075653370013	0.7819807427785419	0.7702888583218707	0.7936726272352133	0.7180192572214581	0.7379642365887208	0.7276478679504814	0.7819807427785419	0.8149931224209078	0.7682255845942229	0.5508940852819807	0.6946354883081155	0.7386519944979367	0.515818431911967	0.5577716643741403	0.7689133425034388	0.7778541953232462	0.8603851444291609
ERR1458974	0.9924346629986245	0.5013755158184319	0.8294360385144429	0.844566712517194	0.4731774415405777	0.8239339752407153	0.8376891334250344	0.8191196698762035	0.6891334250343879	0.4759284731774415	0.7324621733149931	1.0	0.6313617606602476	0.6004126547455296	0.671251719394773	0.7510316368638239	0.6657496561210454	0.8046767537826685	0.9126547455295736	0.9202200825309491	1.0	0.5928473177441541	0.78060522696011	0.5797799174690509	0.5928473177441541	0.0	0.47111416781292986	0.7070151306740028	0.7661623108665749	0.7957359009628611	0.48418156808803303	0.8191196698762035	0.8246217331499313	0.8370013755158184	0.8548830811554333	0.8376891334250344	0.8397524071526823	0.7207702888583218	0.7819807427785419	0.5653370013755158	0.7744154057771664	0.5674002751031637	0.8156808803301238	0.9002751031636864	0.8349381017881705	0.5426409903713892	0.5694635488308115	0.8204951856946355	0.43191196698762035	0.655433287482806	0.828748280605227	0.8088033012379643	0.9009628610729024
ERR1458980	0.9979367262723521	0.5598349381017882	0.8356258596973866	0.8170563961485557	0.5447042640990372	0.8342503438789546	0.7634112792297112	0.7517193947730398	0.5969738651994498	0.49105914718019256	0.7482806052269602	0.9993122420907841	0.5983493810178817	0.5337001375515819	0.6795048143053645	0.7393397524071527	0.6176066024759285	0.7922971114167813	0.8686382393397524	0.8782668500687758	1.0	0.562585969738652	0.7606602475928473	0.5708390646492435	0.6011004126547456	0.47111416781292986	0.0	0.6760660247592847	0.7283356258596974	0.7125171939477304	0.5055020632737276	0.7751031636863824	0.7847317744154058	0.8046767537826685	0.7675378266850069	0.8246217331499313	0.8039889958734525	0.7138927097661623	0.7792297111416782	0.5990371389270976	0.7489683631361761	0.6127922971114168	0.7785419532324622	0.8610729023383769	0.8259972489683631	0.5055020632737276	0.6127922971114168	0.7675378266850069	0.4814305364511692	0.6781292984869326	0.8060522696011004	0.7943603851444292	0.8658872077028886
ERR1458992	0.9972489683631361	0.7242090784044016	0.843878954607978	0.8473177441540578	0.7056396148555708	0.8081155433287482	0.7248968363136176	0.7909215955983494	0.5859697386519945	0.7469050894085282	0.8198074277854195	0.9986244841815681	0.6072902338376891	0.6815680880330124	0.7737276478679505	0.7228335625859698	0.6107290233837689	0.7317744154057771	0.8672627235213205	0.8672627235213205	0.9993122420907841	0.703576341127923	0.8005502063273727	0.6746905089408528	0.7063273727647867	0.7070151306740028	0.6760660247592847	0.0	0.7097661623108665	0.6795048143053645	0.6939477303988996	0.796423658872077	0.7427785419532325	0.656121045392022	0.7909215955983494	0.8033012379642366	0.8067400275103164	0.7414030261348006	0.8349381017881705	0.8184319119669876	0.7847317744154058	0.8239339752407153	0.8645116918844566	0.8370013755158184	0.8225584594222833	0.6210453920220083	0.8156808803301238	0.7922971114167813	0.7097661623108665	0.7744154057771664	0.7620357634112792	0.8232462173314993	0.8301237964236589
ERR1458999	0.9779917469050894	0.7537826685006878	0.8370013755158184	0.811554332874828	0.7482806052269602	0.8645116918844566	0.7861072902338377	0.8026134800550206	0.6905089408528198	0.8328748280605227	0.7991746905089409	0.9972489683631361	0.640990371389271	0.7269601100412655	0.7936726272352133	0.7324621733149931	0.6918844566712518	0.78060522696011	0.8143053645116919	0.8892709766162311	0.9979367262723521	0.7448418156808804	0.8081155433287482	0.7290233837689133	0.7407152682255846	0.7661623108665749	0.7283356258596974	0.7097661623108665	0.0	0.7407152682255846	0.782668500687758	0.8170563961485557	0.6932599724896836	0.7634112792297112	0.8356258596973866	0.7881705639614855	0.8060522696011004	0.7530949105914718	0.8411279229711142	0.8913342503438789	0.8074277854195323	0.8872077028885832	0.8246217331499313	0.8541953232462174	0.8411279229711142	0.71939477303989	0.8514442916093535	0.8039889958734525	0.7180192572214581	0.8321870701513068	0.7359009628610729	0.7640990371389271	0.8198074277854195
ERR1459008	0.9972489683631361	0.8191196698762035	0.7565337001375516	0.8033012379642366	0.8466299862448419	0.81292984869326	0.7028885832187071	0.7414030261348006	0.6148555708390646	0.8088033012379643	0.7352132049518569	0.9979367262723521	0.7145804676753783	0.7489683631361761	0.8177441540577717	0.7180192572214581	0.6471801925722146	0.6760660247592847	0.7771664374140302	0.9154057771664375	0.9993122420907841	0.8033012379642366	0.7235213204951857	0.7675378266850069	0.7427785419532325	0.7957359009628611	0.7125171939477304	0.6795048143053645	0.7407152682255846	0.0	0.7407152682255846	0.797799174690509	0.7778541953232462	0.7214580467675378	0.749656121045392	0.7751031636863824	0.7675378266850069	0.749656121045392	0.8294360385144429	0.8982118294360385	0.7407152682255846	0.9250343878954608	0.7991746905089409	0.796423658872077	0.7627235213204951	0.7613480055020633	0.8954607977991746	0.7138927097661623	0.8225584594222833	0.9078404401650619	0.7620357634112792	0.7888583218707015	0.7840440165061898
ERR1459028	0.9800550206327373	0.46011004126547456	0.7159559834938102	0.8211829436038515	0.4477303988995873	0.8844566712517193	0.7799174690508941	0.7757909215955984	0.6643741403026134	0.4312242090784044	0.7696011004126547	0.9965612104539202	0.6320495185694636	0.5735900962861072	0.6519944979367263	0.7145804676753783	0.5969738651994498	0.8177441540577717	0.8081155433287482	0.9429160935350757	0.9972489683631361	0.5577716643741403	0.8246217331499313	0.6437414030261348	0.5288858321870702	0.48418156808803303	0.5055020632737276	0.6939477303988996	0.782668500687758	0.7407152682255846	0.0	0.8741403026134801	0.8466299862448419	0.8308115543328748	0.8101788170563962	0.8418156808803301	0.7359009628610729	0.8026134800550206	0.8390646492434664	0.4958734525447043	0.7530949105914718	0.5027510316368639	0.8163686382393398	0.8961485557083907	0.7579092159559835	0.45529573590096284	0.44910591471801925	0.7145804676753783	0.46973865199449794	0.6767537826685007	0.750343878954608	0.7530949105914718	0.8046767537826685
ERR1459033	0.9979367262723521	0.8700137551581844	0.8617606602475929	0.8363136176066025	0.8363136176066025	0.7469050894085282	0.7682255845942229	0.8383768913342503	0.7558459422283357	0.7819807427785419	0.7668500687757909	0.9993122420907841	0.7957359009628611	0.827372764786795	0.9099037138927097	0.8156808803301238	0.7840440165061898	0.8239339752407153	0.8569463548830811	0.8576341127922971	1.0	0.8486932599724897	0.7324621733149931	0.7771664374140302	0.8562585969738652	0.8191196698762035	0.7751031636863824	0.796423658872077	0.8170563961485557	0.797799174690509	0.8741403026134801	0.0	0.8177441540577717	0.8101788170563962	0.8363136176066025	0.8232462173314993	0.828748280605227	0.6423658872077029	0.671251719394773	0.9484181568088033	0.7909215955983494	0.9270976616231087	0.8349381017881705	0.8940852819807428	0.8858321870701513	0.8143053645116919	0.9325997248968363	0.8404401650618982	0.8521320495185695	0.9009628610729024	0.8830811554332875	0.8617606602475929	0.8837689133425034
ERR1459034	0.9979367262723521	0.8108665749656121	0.7462173314993122	0.7248968363136176	0.7888583218707015	0.7819807427785419	0.7097661623108665	0.7077028885832187	0.671939477303989	0.8927097661623109	0.6925722145804677	0.9993122420907841	0.7420907840440165	0.7276478679504814	0.9195323246217332	0.7530949105914718	0.6925722145804677	0.6643741403026134	0.8507565337001376	0.8535075653370013	1.0	0.828748280605227	0.7393397524071527	0.7482806052269602	0.8253094910591472	0.8246217331499313	0.7847317744154058	0.7427785419532325	0.6932599724896836	0.7778541953232462	0.8466299862448419	0.8177441540577717	0.0	0.6423658872077029	0.7922971114167813	0.7785419532324622	0.7902338376891335	0.6801925722145805	0.812242090784044	0.9766162310866575	0.7111416781292985	0.9711141678129298	0.7448418156808804	0.8349381017881705	0.8108665749656121	0.7764786795048143	0.9621733149931224	0.7166437414030261	0.734525447042641	0.9277854195323246	0.8356258596973866	0.7338376891334251	0.8191196698762035
ERR1459037	0.9972489683631361	0.8308115543328748	0.7950481430536451	0.7771664374140302	0.8486932599724897	0.7682255845942229	0.718707015130674	0.7469050894085282	0.6760660247592847	0.8686382393397524	0.7276478679504814	0.9993122420907841	0.7709766162310867	0.7585969738651994	0.9112792297111417	0.7489683631361761	0.6568088033012379	0.6657496561210454	0.811554332874828	0.8645116918844566	1.0	0.8232462173314993	0.7001375515818432	0.7640990371389271	0.8005502063273727	0.8370013755158184	0.8046767537826685	0.656121045392022	0.7634112792297112	0.7214580467675378	0.8308115543328748	0.8101788170563962	0.6423658872077029	0.0	0.797799174690509	0.7840440165061898	0.7971114167812929	0.7008253094910591	0.874828060522696	0.9614855570839065	0.7214580467675378	0.9642365887207703	0.7469050894085282	0.7799174690508941	0.7668500687757909	0.7696011004126547	0.9594222833562586	0.7386519944979367	0.7874828060522696	0.9174690508940853	0.8170563961485557	0.7778541953232462	0.7929848693259972
ERR1459045	0.9938101788170564	0.9112792297111417	0.7434662998624484	0.7324621733149931	0.8651994497936726	0.8349381017881705	0.843878954607978	0.6753782668500687	0.7592847317744154	0.8810178817056397	0.6891334250343879	0.9965612104539202	0.8246217331499313	0.7400275103163686	0.9339752407152683	0.7840440165061898	0.7792297111416782	0.6918844566712518	0.8500687757909215	0.8988995873452544	0.9965612104539202	0.828060522696011	0.7971114167812929	0.7916093535075653	0.8246217331499313	0.8548830811554333	0.7675378266850069	0.7909215955983494	0.8356258596973866	0.749656121045392	0.8101788170563962	0.8363136176066025	0.7922971114167813	0.797799174690509	0.0	0.8569463548830811	0.7365887207702888	0.7840440165061898	0.750343878954608	0.9360385144429161	0.7365887207702888	0.953232462173315	0.7551581843191196	0.7696011004126547	0.8342503438789546	0.7592847317744154	0.9436038514442916	0.750343878954608	0.8149931224209078	0.9140302613480055	0.8707015130674003	0.7565337001375516	0.8418156808803301
ERR1459063	0.9786795048143053	0.8782668500687758	0.7909215955983494	0.8349381017881705	0.8892709766162311	0.7689133425034388	0.7338376891334251	0.7957359009628611	0.7792297111416782	0.8342503438789546	0.6898211829436038	0.9800550206327373	0.7971114167812929	0.8184319119669876	0.9154057771664375	0.6980742778541953	0.7359009628610729	0.7764786795048143	0.7097661623108665	0.9305364511691885	0.9786795048143053	0.7585969738651994	0.734525447042641	0.7771664374140302	0.8535075653370013	0.8376891334250344	0.8246217331499313	0.8033012379642366	0.7881705639614855	0.7751031636863824	0.8418156808803301	0.8232462173314993	0.7785419532324622	0.7840440165061898	0.8569463548830811	0.0	0.8108665749656121	0.7661623108665749	0.8308115543328748	0.9546079779917469	0.7475928473177441	0.9779917469050894	0.7902338376891335	0.8741403026134801	0.7070151306740028	0.7943603851444292	0.938101788170564	0.7874828060522696	0.8830811554332875	0.9559834938101788	0.8672627235213205	0.7083906464924347	0.7125171939477304
ERR1459072	0.9931224209078404	0.8720770288858322	0.7063273727647867	0.8094910591471802	0.859697386519945	0.844566712517194	0.797799174690509	0.7558459422283357	0.7757909215955984	0.8638239339752407	0.6678129298486932	0.9883081155433288	0.7998624484181568	0.7916093535075653	0.9016506189821183	0.7668500687757909	0.718707015130674	0.7111416781292985	0.8225584594222833	0.921595598349381	0.9979367262723521	0.8094910591471802	0.8081155433287482	0.8019257221458047	0.7819807427785419	0.8397524071526823	0.8039889958734525	0.8067400275103164	0.8060522696011004	0.7675378266850069	0.7359009628610729	0.828748280605227	0.7902338376891335	0.7971114167812929	0.7365887207702888	0.8108665749656121	0.0	0.7702888583218707	0.8397524071526823	0.9477303988995873	0.7180192572214581	0.9511691884456671	0.7744154057771664	0.8734525447042641	0.827372764786795	0.7427785419532325	0.922971114167813	0.6657496561210454	0.843878954607978	0.9119669876203577	0.8383768913342503	0.7290233837689133	0.7971114167812929
ERR1459099	0.9951856946354883	0.8548830811554333	0.7847317744154058	0.7310866574965612	0.8067400275103164	0.71939477303989	0.6939477303988996	0.7290233837689133	0.7152682255845942	0.8067400275103164	0.6767537826685007	0.9972489683631361	0.6994497936726273	0.7386519944979367	0.8892709766162311	0.7255845942228336	0.6733149931224209	0.7475928473177441	0.8156808803301238	0.8775790921595599	0.9979367262723521	0.7709766162310867	0.6444291609353507	0.6808803301237965	0.7702888583218707	0.7207702888583218	0.7138927097661623	0.7414030261348006	0.7530949105914718	0.749656121045392	0.8026134800550206	0.6423658872077029	0.6801925722145805	0.7008253094910591	0.7840440165061898	0.7661623108665749	0.7702888583218707	0.0	0.7709766162310867	0.9415405777166438	0.6795048143053645	0.9401650618982118	0.71939477303989	0.8026134800550206	0.7379642365887208	0.7771664374140302	0.937414030261348	0.7138927097661623	0.7620357634112792	0.8892709766162311	0.8363136176066025	0.7634112792297112	0.7991746905089409
ERR1459109	0.9944979367262724	0.8885832187070152	0.7482806052269602	0.6609353507565336	0.8218707015130674	0.7696011004126547	0.8686382393397524	0.828748280605227	0.8149931224209078	0.7221458046767538	0.7042640990371389	0.9958734525447043	0.8232462173314993	0.68707015130674	0.9050894085281981	0.7902338376891335	0.7737276478679505	0.8383768913342503	0.9133425034387895	0.9188445667125172	0.9965612104539202	0.8156808803301238	0.7565337001375516	0.6953232462173315	0.7936726272352133	0.7819807427785419	0.7792297111416782	0.8349381017881705	0.8411279229711142	0.8294360385144429	0.8390646492434664	0.671251719394773	0.812242090784044	0.874828060522696	0.750343878954608	0.8308115543328748	0.8397524071526823	0.7709766162310867	0.0	0.9119669876203577	0.7262723521320495	0.9195323246217332	0.7627235213204951	0.8803301237964236	0.8768913342503438	0.8026134800550206	0.890646492434663	0.7861072902338377	0.8053645116918845	0.889958734525447	0.8638239339752407	0.8308115543328748	0.8982118294360385
ERR1459110	0.9979367262723521	0.5364511691884457	0.9649243466299863	0.9745529573590096	0.5591471801925723	0.969050894085282	0.9773039889958735	0.9552957359009628	0.8094910591471802	0.30605226960110044	0.96767537826685	1.0	0.8033012379642366	0.7400275103163686	0.7111416781292985	0.8933975240715268	0.8218707015130674	0.9807427785419532	0.9669876203576341	0.9903713892709766	1.0	0.6685006877579092	0.9566712517193948	0.7647867950481431	0.7180192572214581	0.5653370013755158	0.5990371389270976	0.8184319119669876	0.8913342503438789	0.8982118294360385	0.4958734525447043	0.9484181568088033	0.9766162310866575	0.9614855570839065	0.9360385144429161	0.9546079779917469	0.9477303988995873	0.9415405777166438	0.9119669876203577	0.0	0.9607977991746905	0.35213204951856947	0.9711141678129298	0.9635488308115543	0.9662998624484181	0.6389270976616231	0.1485557083906465	0.9587345254470426	0.5777166437414031	0.7379642365887208	0.8686382393397524	0.9621733149931224	0.9738651994497937
ERR1459123	1.0	0.8768913342503438	0.48349381017881704	0.68707015130674	0.8204951856946355	0.7819807427785419	0.6987620357634112	0.6279229711141678	0.7159559834938102	0.8294360385144429	0.5123796423658872	0.9993122420907841	0.7613480055020633	0.688445667125172	0.9085281980742779	0.6506189821182944	0.6781292984869326	0.7310866574965612	0.7792297111416782	0.8782668500687758	1.0	0.7778541953232462	0.6320495185694636	0.5887207702888583	0.7379642365887208	0.7744154057771664	0.7489683631361761	0.7847317744154058	0.8074277854195323	0.7407152682255846	0.7530949105914718	0.7909215955983494	0.7111416781292985	0.7214580467675378	0.7365887207702888	0.7475928473177441	0.7180192572214581	0.6795048143053645	0.7262723521320495	0.9607977991746905	0.0	0.9580467675378267	0.6678129298486932	0.8019257221458047	0.7455295735900963	0.7420907840440165	0.9504814305364512	0.5178817056396149	0.7407152682255846	0.8865199449793673	0.8562585969738652	0.6348005502063274	0.7448418156808804
ERR1459124	0.9979367262723521	0.515818431911967	0.953920220082531	0.969050894085282	0.530949105914718	0.9917469050894085	0.9656121045392022	0.9511691884456671	0.8012379642365888	0.343878954607978	0.9752407152682255	1.0	0.7819807427785419	0.7214580467675378	0.7365887207702888	0.889958734525447	0.8294360385144429	0.9731774415405777	0.9855570839064649	0.9683631361760661	1.0	0.6678129298486932	0.9718019257221459	0.7579092159559835	0.7276478679504814	0.5674002751031637	0.6127922971114168	0.8239339752407153	0.8872077028885832	0.9250343878954608	0.5027510316368639	0.9270976616231087	0.9711141678129298	0.9642365887207703	0.953232462173315	0.9779917469050894	0.9511691884456671	0.9401650618982118	0.9195323246217332	0.35213204951856947	0.9580467675378267	0.0	0.9628610729023384	0.9745529573590096	0.9759284731774416	0.6506189821182944	0.35075653370013754	0.9511691884456671	0.5701513067400276	0.7008253094910591	0.9016506189821183	0.9511691884456671	0.9718019257221459
ERR1459126	0.9986244841815681	0.9243466299862448	0.6829436038514443	0.6189821182943603	0.8314993122420908	0.7861072902338377	0.7565337001375516	0.6767537826685007	0.7207702888583218	0.8762035763411279	0.5852819807427786	1.0	0.7943603851444292	0.6334250343878954	0.9387895460797799	0.7599724896836314	0.7414030261348006	0.7015130674002751	0.8204951856946355	0.8982118294360385	1.0	0.7696011004126547	0.6898211829436038	0.7166437414030261	0.7819807427785419	0.8156808803301238	0.7785419532324622	0.8645116918844566	0.8246217331499313	0.7991746905089409	0.8163686382393398	0.8349381017881705	0.7448418156808804	0.7469050894085282	0.7551581843191196	0.7902338376891335	0.7744154057771664	0.71939477303989	0.7627235213204951	0.9711141678129298	0.6678129298486932	0.9628610729023384	0.0	0.71939477303989	0.7517193947730398	0.8033012379642366	0.9656121045392022	0.6389270976616231	0.7393397524071527	0.920907840440165	0.8789546079779917	0.7104539202200826	0.78060522696011
ERR1459131	1.0	0.921595598349381	0.875515818431912	0.8012379642365888	0.8411279229711142	0.8741403026134801	0.828060522696011	0.8521320495185695	0.8349381017881705	0.8851444291609354	0.7682255845942229	1.0	0.8548830811554333	0.7881705639614855	0.8493810178817056	0.8376891334250344	0.8727647867950481	0.8555708390646493	0.8933975240715268	0.9346629986244842	1.0	0.8782668500687758	0.7792297111416782	0.7971114167812929	0.8149931224209078	0.9002751031636864	0.8610729023383769	0.8370013755158184	0.8541953232462174	0.796423658872077	0.8961485557083907	0.8940852819807428	0.8349381017881705	0.7799174690508941	0.7696011004126547	0.8741403026134801	0.8734525447042641	0.8026134800550206	0.8803301237964236	0.9635488308115543	0.8019257221458047	0.9745529573590096	0.71939477303989	0.0	0.874828060522696	0.8514442916093535	0.951856946354883	0.7771664374140302	0.8005502063273727	0.9257221458046767	0.890646492434663	0.875515818431912	0.874828060522696
ERR1459142	0.9993122420907841	0.9105914718019257	0.7462173314993122	0.7462173314993122	0.8920220082530949	0.7888583218707015	0.7469050894085282	0.7702888583218707	0.7675378266850069	0.8858321870701513	0.7427785419532325	0.9993122420907841	0.8019257221458047	0.6966987620357634	0.9353507565337001	0.7407152682255846	0.7077028885832187	0.7530949105914718	0.5577716643741403	0.9312242090784044	0.9993122420907841	0.7696011004126547	0.749656121045392	0.8356258596973866	0.7682255845942229	0.8349381017881705	0.8259972489683631	0.8225584594222833	0.8411279229711142	0.7627235213204951	0.7579092159559835	0.8858321870701513	0.8108665749656121	0.7668500687757909	0.8342503438789546	0.7070151306740028	0.827372764786795	0.7379642365887208	0.8768913342503438	0.9662998624484181	0.7455295735900963	0.9759284731774416	0.7517193947730398	0.874828060522696	0.0	0.8383768913342503	0.9511691884456671	0.6932599724896836	0.8823933975240715	0.9346629986244842	0.8817056396148556	0.765474552957359	0.6547455295735901
ERR1459146	0.9979367262723521	0.5749656121045392	0.7984869325997249	0.8033012379642366	0.5096286107290234	0.8335625859697386	0.765474552957359	0.7262723521320495	0.6079779917469051	0.5701513067400276	0.7524071526822559	1.0	0.5818431911966988	0.5914718019257221	0.656121045392022	0.7159559834938102	0.6038514442916093	0.7702888583218707	0.8253094910591472	0.8796423658872077	1.0	0.5254470426409904	0.7984869325997249	0.5962861072902338	0.5508940852819807	0.5426409903713892	0.5055020632737276	0.6210453920220083	0.71939477303989	0.7613480055020633	0.45529573590096284	0.8143053645116919	0.7764786795048143	0.7696011004126547	0.7592847317744154	0.7943603851444292	0.7427785419532325	0.7771664374140302	0.8026134800550206	0.6389270976616231	0.7420907840440165	0.6506189821182944	0.8033012379642366	0.8514442916093535	0.8383768913342503	0.0	0.6258596973865199	0.7427785419532325	0.5364511691884457	0.6444291609353507	0.7352132049518569	0.7400275103163686	0.8335625859697386
ERR1459147	0.9566712517193948	0.5185694635488308	0.9449793672627235	0.9607977991746905	0.5165061898211829	0.9546079779917469	0.9718019257221459	0.9662998624484181	0.8046767537826685	0.3074277854195323	0.9436038514442916	0.9979367262723521	0.7861072902338377	0.7269601100412655	0.6650618982118295	0.8720770288858322	0.8184319119669876	0.9552957359009628	0.9642365887207703	0.9862448418156808	0.9979367262723521	0.6643741403026134	0.9546079779917469	0.7544704264099037	0.6946354883081155	0.5694635488308115	0.6127922971114168	0.8156808803301238	0.8514442916093535	0.8954607977991746	0.44910591471801925	0.9325997248968363	0.9621733149931224	0.9594222833562586	0.9436038514442916	0.938101788170564	0.922971114167813	0.937414030261348	0.890646492434663	0.1485557083906465	0.9504814305364512	0.35075653370013754	0.9656121045392022	0.951856946354883	0.9511691884456671	0.6258596973865199	0.0	0.9312242090784044	0.5708390646492435	0.7269601100412655	0.8191196698762035	0.9112792297111417	0.9656121045392022
ERR1459152	0.9938101788170564	0.8961485557083907	0.5137551581843192	0.6609353507565336	0.7984869325997249	0.7757909215955984	0.68707015130674	0.6485557083906465	0.718707015130674	0.8301237964236589	0.5584594222833562	0.9786795048143053	0.7558459422283357	0.672627235213205	0.921595598349381	0.6375515818431912	0.6973865199449794	0.7132049518569463	0.7895460797799174	0.8872077028885832	0.9972489683631361	0.7764786795048143	0.6850068775790922	0.6795048143053645	0.7386519944979367	0.8204951856946355	0.7675378266850069	0.7922971114167813	0.8039889958734525	0.7138927097661623	0.7145804676753783	0.8404401650618982	0.7166437414030261	0.7386519944979367	0.750343878954608	0.7874828060522696	0.6657496561210454	0.7138927097661623	0.7861072902338377	0.9587345254470426	0.5178817056396149	0.9511691884456671	0.6389270976616231	0.7771664374140302	0.6932599724896836	0.7427785419532325	0.9312242090784044	0.0	0.781292984869326	0.9030261348005502	0.8404401650618982	0.6169188445667125	0.7152682255845942
ERR1459162	0.9869325997248969	0.4766162310866575	0.7916093535075653	0.7881705639614855	0.4511691884456671	0.9078404401650619	0.8610729023383769	0.7819807427785419	0.6595598349381018	0.5392022008253095	0.7324621733149931	1.0	0.6519944979367263	0.4951856946354883	0.6423658872077029	0.750343878954608	0.6953232462173315	0.8218707015130674	0.9044016506189821	0.8927097661623109	1.0	0.5502063273727648	0.7764786795048143	0.5536451169188445	0.515818431911967	0.43191196698762035	0.4814305364511692	0.7097661623108665	0.7180192572214581	0.8225584594222833	0.46973865199449794	0.8521320495185695	0.734525447042641	0.7874828060522696	0.8149931224209078	0.8830811554332875	0.843878954607978	0.7620357634112792	0.8053645116918845	0.5777166437414031	0.7407152682255846	0.5701513067400276	0.7393397524071527	0.8005502063273727	0.8823933975240715	0.5364511691884457	0.5708390646492435	0.781292984869326	0.0	0.548143053645117	0.812242090784044	0.7867950481430537	0.8844566712517193
