	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458980	ERR1458992	ERR1458999	ERR1459008	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459203	ERR1459204	ERR2056783	ERR2056799
ERR1458992	0.2656611800193787	0.3014864325523376	0.3204788565635681	0.2419376373291016	0.2295561730861664	0.1973408460617065	0.2223442941904068	0.2240017950534821	0.1468889713287354	0.2751631736755371	0.2896465659141541	0.613801121711731	0.2301399409770966	0.230046346783638	0.3214596211910248	0.2878163456916809	0.193703293800354	0.2263094782829285	0.4255900382995605	0.3874989748001099	0.5487263798713684	0.2664998471736908	0.2391761243343353	0.2985690236091614	0.22135891020298	0.2399525046348572	0	0.2034136950969696	0.1839529275894165	0.3443146944046021	0.2511322200298309	0.2405195236206055	0.1974488794803619	0.1727278828620911	0.2324109375476837	0.332044929265976	0.2303610742092133	0.212796077132225	0.3382726907730103	0.2948565483093262	0.3266898691654205	0.2473741471767426	0.2610698044300079	0.3581834137439728	0.1681846231222153	0.3431980609893799	0.2896069586277008	0.2328176945447922	0.2751105725765228	0.2720805406570435	0.2696167826652527	0.2554618418216705	0.2835851609706879	0.3208685517311096
ERR1458999	0.2076506912708282	0.2752196788787842	0.3099473416805267	0.2397926449775696	0.2655008137226105	0.210295632481575	0.2743851542472839	0.2565694749355316	0.1879891008138657	0.2541196346282959	0.2662676870822906	0.5885221362113953	0.1798658221960068	0.2201110422611237	0.307263195514679	0.2315121740102768	0.2317199259996414	0.2551946341991425	0.4117996990680695	0.3605474233627319	0.5455766916275024	0.2388418316841125	0.248903214931488	0.2115731537342072	0.2525306344032288	0.2351711243391037	0.2034136950969696	0	0.277613490819931	0.3429251909255981	0.2863380610942841	0.2481209188699722	0.2048699557781219	0.2325077950954437	0.2657853066921234	0.2727800905704498	0.2918233573436737	0.2617771923542023	0.2803792357444763	0.2881128787994385	0.3135827481746674	0.2693347334861755	0.2698015570640564	0.361773818731308	0.2144577950239182	0.3300897181034088	0.3210696578025818	0.2386429458856583	0.2265608012676239	0.258498877286911	0.2955498695373535	0.203845202922821	0.2309557497501373	0.3000677227973938
ERR1459008	0.351579487323761	0.2900299429893494	0.3165372312068939	0.2940014600753784	0.2025713175535202	0.2526264786720276	0.1866385191679001	0.2371730953454971	0.160085916519165	0.3141334354877472	0.2873196005821228	0.5820683240890503	0.2934816777706146	0.2527629137039185	0.3424948751926422	0.2928892970085144	0.1847114861011505	0.22738416492939	0.4206481575965881	0.4469137787818909	0.5546831488609314	0.2929545640945435	0.2306435406208038	0.345530241727829	0.211121991276741	0.2718555629253387	0.1839529275894165	0.277613490819931	0	0.3634877800941467	0.2551891803741455	0.2204166352748871	0.2819530069828033	0.2142015248537064	0.1967414319515228	0.3377471566200256	0.176063671708107	0.2312028110027313	0.3512051403522491	0.3182575106620789	0.3557197451591492	0.2092930376529694	0.2833411991596222	0.3180385828018188	0.2017807364463806	0.3638927340507507	0.2334596663713455	0.2648248970508575	0.3364711701869965	0.3405231237411499	0.2870390713214874	0.2774459421634674	0.3265769779682159	0.3191896080970764
ERR1459017	0.2907836735248566	0.398031622171402	0.4525791704654694	0.2607157528400421	0.407139003276825	0.2644624412059784	0.4036198556423187	0.3910322785377502	0.330228328704834	0.2093674689531326	0.4062981605529785	0.6301411390304565	0.3025529384613037	0.3342279195785522	0.2206059694290161	0.4096037149429321	0.3540073931217194	0.3870546817779541	0.519910454750061	0.2435759902000427	0.3898026347160339	0.3040581345558167	0.3846105635166168	0.3688605725765228	0.2902632653713226	0.243081733584404	0.3443146944046021	0.3429251909255981	0.3634877800941467	0	0.2335068136453629	0.4071180522441864	0.4106177091598511	0.3977417945861816	0.3845078349113464	0.4367477297782898	0.3526182472705841	0.4110198020935059	0.4074287414550781	0.4266263842582703	0.2069196999073029	0.383748322725296	0.4094544351100922	0.4895427823066711	0.277182400226593	0.2251216173171997	0.4265439808368683	0.3016216158866882	0.2189401984214783	0.2326371073722839	0.2150434106588364	0.3816293776035309	0.3987497389316559	0.445426881313324
ERR1459028	0.218107596039772	0.2631611227989197	0.3353560566902161	0.1580188721418381	0.3148205578327179	0.1790143698453903	0.3112372159957886	0.2668848931789398	0.2343820035457611	0.1483100950717926	0.2925902605056763	0.5493270754814148	0.2417149245738983	0.2003957778215408	0.1748636364936829	0.2886624336242676	0.2502321898937225	0.2958065271377563	0.4063399732112885	0.3232311010360718	0.3977070748806	0.2011462599039078	0.2534627914428711	0.277104377746582	0.1576690673828125	0.1624799519777298	0.2511322200298309	0.2863380610942841	0.2551891803741455	0.2335068136453629	0	0.3023346662521362	0.3288701176643372	0.2990005314350128	0.2618915736675262	0.3624785840511322	0.2096786946058273	0.2835142314434052	0.3209011554718018	0.2987112998962402	0.1673125028610229	0.2614266574382782	0.2992031574249268	0.3652171194553375	0.1579665094614029	0.1639547049999237	0.2524423897266388	0.1627246886491776	0.1747354120016098	0.1965069323778152	0.1542421728372574	0.2619291543960571	0.3508768677711487	0.3321435749530792
ERR1459033	0.3045391142368317	0.2013817131519318	0.2213961184024811	0.2812231779098511	0.1754797548055649	0.2552319765090942	0.1916706264019012	0.209294930100441	0.1888749003410339	0.2895708382129669	0.2062356919050217	0.6397084593772888	0.2492895275354385	0.1846577525138855	0.3693094849586487	0.2935609817504883	0.2179467380046844	0.2278459370136261	0.4218071401119232	0.4307020008563995	0.6007773280143738	0.3108806610107422	0.1578212827444077	0.2723535895347595	0.2671849131584167	0.2595288157463074	0.2405195236206055	0.2481209188699722	0.2204166352748871	0.4071180522441864	0.3023346662521362	0	0.2452709674835205	0.2159314006567001	0.1824293732643127	0.3253916501998901	0.2219784557819366	0.155323714017868	0.2524036169052124	0.2231594920158386	0.3720259070396423	0.1619163602590561	0.2191645056009293	0.3251531422138214	0.2266415506601334	0.3997170627117157	0.2318165600299835	0.252873569726944	0.2974043190479279	0.3559749126434326	0.3425183594226837	0.2423438876867294	0.2281446158885956	0.2999049425125122
ERR1459034	0.2748668491840363	0.2639751434326172	0.2760524153709412	0.2962619662284851	0.2276744991540909	0.2549233734607697	0.2128689736127853	0.2214854955673218	0.229830875992775	0.315301924943924	0.2538805902004242	0.6650324463844299	0.2511414289474487	0.2488914281129837	0.3896113634109497	0.2821425795555115	0.2232954502105713	0.2024606168270111	0.4241816997528076	0.4382061958312988	0.6178800463676453	0.3326441049575806	0.2169249057769775	0.2913998365402222	0.2903881371021271	0.2832919955253601	0.1974488794803619	0.2048699557781219	0.2819530069828033	0.4106177091598511	0.3288701176643372	0.2452709674835205	0	0.1699445396661758	0.2354685068130493	0.3228676617145538	0.2886695265769958	0.2131714075803757	0.3052802681922913	0.2578292489051819	0.3915640711784363	0.2407813221216202	0.2332437485456467	0.3662713170051575	0.2433898001909256	0.4170193076133728	0.2909125983715057	0.2717771828174591	0.2940550446510315	0.3419967591762543	0.3247010111808777	0.2399164736270905	0.2393004894256592	0.3183033764362335
ERR1459037	0.3069912791252136	0.2716759741306305	0.3004513382911682	0.2928340137004852	0.1883052736520767	0.2240670174360275	0.1880347430706024	0.2114087641239166	0.1763473600149155	0.3202237486839294	0.2550942897796631	0.6442210078239441	0.2512217462062836	0.2627751231193542	0.3812956809997559	0.2732810974121094	0.1887430548667908	0.1617124229669571	0.3906213641166687	0.4385030567646027	0.6083550453186035	0.3051198720932007	0.199922189116478	0.2931730449199677	0.2655924260616302	0.2857967019081116	0.1727278828620911	0.2325077950954437	0.2142015248537064	0.3977417945861816	0.2990005314350128	0.2159314006567001	0.1699445396661758	0	0.2050886154174805	0.3038652539253235	0.2383596450090408	0.2157679200172424	0.3361104428768158	0.2643666565418243	0.3846445679664612	0.2123821079730988	0.2460640519857407	0.3319461345672607	0.2178568243980408	0.4090559482574463	0.2688772976398468	0.2597374618053436	0.3132084906101227	0.3252482712268829	0.3141534924507141	0.2519241869449615	0.2596785128116608	0.2853141725063324
ERR1459045	0.3174533545970917	0.2301178872585297	0.283481627702713	0.2717242240905762	0.1959310173988342	0.246123343706131	0.2181452959775925	0.1605662554502487	0.1904964447021484	0.2698804140090942	0.2326604276895523	0.5906124114990234	0.2691007852554321	0.2438047975301743	0.3522539138793945	0.2776879966259003	0.2184736281633377	0.192440539598465	0.4089904129505157	0.4310981035232544	0.5511201024055481	0.3037940859794617	0.1639165133237839	0.3097559809684753	0.2376189231872559	0.232038676738739	0.2324109375476837	0.2657853066921234	0.1967414319515228	0.3845078349113464	0.2618915736675262	0.1824293732643127	0.2354685068130493	0.2050886154174805	0	0.3236765265464783	0.1849586516618729	0.2043721377849579	0.2953582108020782	0.2442821860313416	0.3588555157184601	0.1739142835140228	0.2255528420209885	0.3359034657478333	0.192932665348053	0.3716700673103333	0.1984410732984543	0.2358322888612747	0.2885241508483887	0.3415088951587677	0.3204037547111511	0.2390874028205872	0.2711732685565948	0.287828266620636
ERR1459063	0.3713792562484741	0.3231920301914215	0.3724377155303955	0.3494135737419128	0.3341641426086426	0.3225452303886414	0.3488231003284454	0.3108826279640198	0.3098492622375488	0.3640099465847015	0.3099423944950104	0.6369172930717468	0.3274186551570892	0.3408076465129852	0.4155967831611633	0.2420160323381424	0.3168728351593018	0.3006232678890228	0.2079794853925705	0.4764395356178284	0.6351081728935242	0.2516675293445587	0.3028296828269958	0.2817049324512482	0.3606708943843842	0.3500589430332184	0.332044929265976	0.2727800905704498	0.3377471566200256	0.4367477297782898	0.3624785840511322	0.3253916501998901	0.3228676617145538	0.3038652539253235	0.3236765265464783	0	0.3271410465240479	0.3235349059104919	0.3469111919403076	0.329768180847168	0.4149678647518158	0.303270161151886	0.3347271084785461	0.1731912791728973	0.3071763217449188	0.4362883865833282	0.3707154095172882	0.3334667384624481	0.36466383934021	0.3759441375732422	0.4011546969413757	0.2715654373168945	0.3141797184944153	0.1842320412397385
ERR1459072	0.3424297571182251	0.2219729721546173	0.3033508062362671	0.2673456966876984	0.2117554247379303	0.2538856565952301	0.2282507419586182	0.2167513966560364	0.1983256936073303	0.2943619191646576	0.248728483915329	0.5812769532203674	0.2950800061225891	0.2375164180994034	0.3208304345607758	0.294219046831131	0.2022712379693985	0.2074843943119049	0.3955395817756653	0.4298240542411804	0.535564661026001	0.2877615392208099	0.201781690120697	0.3232350647449493	0.2139344811439514	0.2696502804756165	0.2303610742092133	0.2918233573436737	0.176063671708107	0.3526182472705841	0.2096786946058273	0.2219784557819366	0.2886695265769958	0.2383596450090408	0.1849586516618729	0.3271410465240479	0	0.2190581411123276	0.3255302309989929	0.2587454319000244	0.3337662220001221	0.1787636876106262	0.2570509612560272	0.3168674409389496	0.1812543123960495	0.3363315463066101	0.1885052770376205	0.2243064790964127	0.3141673803329468	0.3268420398235321	0.2923717796802521	0.2398866266012192	0.3234473168849945	0.2719444930553436
ERR1459099	0.2944138050079346	0.1982634365558624	0.2048443406820297	0.2729735970497131	0.1626578271389008	0.2460523545742035	0.2029297053813934	0.1640624403953552	0.2069560140371323	0.290205329656601	0.2097253501415253	0.6326264142990112	0.2312959283590317	0.1671216487884521	0.373268187046051	0.2704512774944305	0.1977229863405228	0.2316849082708359	0.4073644876480103	0.4317347705364227	0.5875812768936157	0.3177121877670288	0.14061139523983	0.2606126964092255	0.2495177090167999	0.2661932408809662	0.212796077132225	0.2617771923542023	0.2312028110027313	0.4110198020935059	0.2835142314434052	0.155323714017868	0.2131714075803757	0.2157679200172424	0.2043721377849579	0.3235349059104919	0.2190581411123276	0	0.2659298479557037	0.2020637989044189	0.3756740391254425	0.1551346778869629	0.1974057853221893	0.3057703375816345	0.2218533009290695	0.3952721655368805	0.1889790147542953	0.2333472520112991	0.2817544639110565	0.3390921950340271	0.3440411984920502	0.2173160016536713	0.2449621260166168	0.297873854637146
ERR1459109	0.2930955588817596	0.1992087364196777	0.1530015766620636	0.2952826321125031	0.2975574731826782	0.3067507743835449	0.350450187921524	0.2854396402835846	0.3253354728221893	0.2639495134353638	0.1942181587219238	0.6198314428329468	0.2604898810386658	0.2145152240991592	0.3431027233600616	0.2964533269405365	0.3157263100147247	0.3190228939056396	0.4447506070137024	0.4267145991325378	0.5696861147880554	0.325975090265274	0.2375198751688004	0.2243183255195618	0.3140622675418854	0.2858706414699554	0.3382726907730103	0.2803792357444763	0.3512051403522491	0.4074287414550781	0.3209011554718018	0.2524036169052124	0.3052802681922913	0.3361104428768158	0.2953582108020782	0.3469111919403076	0.3255302309989929	0.2659298479557037	0	0.2097476273775101	0.3381581604480743	0.2635389566421509	0.2179848402738571	0.4098496437072754	0.3072462975978851	0.3576615452766418	0.3043760359287262	0.2868995666503906	0.2592167556285858	0.3320366740226746	0.3566366136074066	0.2655543386936188	0.1666113287210464	0.363437682390213
ERR1459123	0.323002427816391	0.1369916945695877	0.2001636624336243	0.3000666499137878	0.2406447976827621	0.2827490568161011	0.2849037349224091	0.1955956220626831	0.2815417647361755	0.2988576591014862	0.1284499913454056	0.638546884059906	0.2624096274375916	0.2007962018251419	0.3859136402606964	0.2740927040576935	0.273377001285553	0.2553773522377014	0.4033330380916595	0.4531688690185547	0.6110328435897827	0.3322007954120636	0.1718598306179047	0.2471738457679749	0.2919860780239105	0.2917710244655609	0.2948565483093262	0.2881128787994385	0.3182575106620789	0.4266263842582703	0.2987112998962402	0.2231594920158386	0.2578292489051819	0.2643666565418243	0.2442821860313416	0.329768180847168	0.2587454319000244	0.2020637989044189	0.2097476273775101	0	0.3911049664020538	0.2074123620986938	0.1862898916006088	0.359310120344162	0.2597795426845551	0.4053653180599213	0.2302731275558472	0.2260006666183472	0.2958089411258698	0.3503992557525635	0.3646926581859589	0.2232854813337326	0.2012650370597839	0.287298858165741
ERR1459124	0.1986571401357651	0.3627223968505859	0.4003905057907104	0.1901610344648361	0.3902726471424103	0.2313875108957291	0.3993605971336365	0.3707771897315979	0.31520676612854	0.1191029697656631	0.371696263551712	0.5338913798332214	0.2792693078517914	0.2705090343952179	0.09240704774856567	0.3717251718044281	0.3362507820129395	0.3735131621360779	0.4926398396492004	0.2718000411987305	0.3722227513790131	0.2483165860176086	0.3608883321285248	0.311247855424881	0.2701730728149414	0.2130902260541916	0.3266898691654205	0.3135827481746674	0.3557197451591492	0.2069196999073029	0.1673125028610229	0.3720259070396423	0.3915640711784363	0.3846445679664612	0.3588555157184601	0.4149678647518158	0.3337662220001221	0.3756740391254425	0.3381581604480743	0.3911049664020538	0	0.3534719049930573	0.3753897547721863	0.4470418691635132	0.2450070232152939	0.07218970358371735	0.3875804841518402	0.259380578994751	0.1495311856269836	0.169620543718338	0.1571288108825684	0.3475143313407898	0.3795028924942017	0.4189497530460358
ERR1459126	0.3093661069869995	0.1830572187900543	0.2208820879459381	0.2656519711017609	0.1414795070886612	0.2407523095607758	0.172133594751358	0.174305647611618	0.1900599896907806	0.2708931863307953	0.2008405923843384	0.6230811476707458	0.2550069689750671	0.1696241199970245	0.3555780947208405	0.2766789495944977	0.1826905012130737	0.1894795149564743	0.3864493370056152	0.4191366136074066	0.5729166269302368	0.2960546910762787	0.1468277126550674	0.2770067453384399	0.231280192732811	0.2462326884269714	0.2473741471767426	0.2693347334861755	0.2092930376529694	0.383748322725296	0.2614266574382782	0.1619163602590561	0.2407813221216202	0.2123821079730988	0.1739142835140228	0.303270161151886	0.1787636876106262	0.1551346778869629	0.2635389566421509	0.2074123620986938	0.3534719049930573	0	0.216837540268898	0.2778211832046509	0.2107755243778229	0.3741690218448639	0.1598774492740631	0.219492644071579	0.2658734917640686	0.325306624174118	0.3294789493083954	0.2227143496274948	0.2548952102661133	0.2704826295375824
ERR1459131	0.2831407487392426	0.2063133865594864	0.1946057379245758	0.2758066952228546	0.2447459101676941	0.2668219208717346	0.2830043435096741	0.2212682813405991	0.2488382309675217	0.3031899333000183	0.1927732229232788	0.6283590197563171	0.2438687831163406	0.1960252970457077	0.3566555976867676	0.2761183977127075	0.2705515325069427	0.2795131504535675	0.4032576680183411	0.4293384850025177	0.5768227577209473	0.3300785422325134	0.1705408096313477	0.2616430521011353	0.2631711363792419	0.2715276479721069	0.2610698044300079	0.2698015570640564	0.2833411991596222	0.4094544351100922	0.2992031574249268	0.2191645056009293	0.2332437485456467	0.2460640519857407	0.2255528420209885	0.3347271084785461	0.2570509612560272	0.1974057853221893	0.2179848402738571	0.1862898916006088	0.3753897547721863	0.216837540268898	0	0.3678989410400391	0.2384088188409805	0.3852707147598267	0.247761607170105	0.2679164409637451	0.2740629911422729	0.3363528549671173	0.3343061506748199	0.2555347681045532	0.2143826335668564	0.3308486044406891
ERR1459142	0.4370987415313721	0.3374705016613007	0.3389890789985657	0.4005929231643677	0.2955107390880585	0.3645909130573273	0.3235382437705994	0.3458988964557648	0.3203604817390442	0.408192366361618	0.3564034998416901	0.6708539724349976	0.3968120217323303	0.3150444328784943	0.4495302140712738	0.2786787748336792	0.280968964099884	0.3369143307209015	0.2223929166793823	0.5334794521331787	0.6701138019561768	0.2870054543018341	0.3196303248405457	0.3494404852390289	0.3575899004936218	0.3898326456546783	0.3581834137439728	0.361773818731308	0.3180385828018188	0.4895427823066711	0.3652171194553375	0.3251531422138214	0.3662713170051575	0.3319461345672607	0.3359034657478333	0.1731912791728973	0.3168674409389496	0.3057703375816345	0.4098496437072754	0.359310120344162	0.4470418691635132	0.2778211832046509	0.3678989410400391	0	0.3417266011238098	0.4712408185005188	0.306452751159668	0.3563130795955658	0.4195584058761597	0.4405500590801239	0.4269031584262848	0.3173846304416656	0.3975576162338257	0.194465160369873
ERR1459146	0.2226595729589462	0.2549265027046204	0.2949730157852173	0.1565464586019516	0.2337038815021515	0.1305512189865112	0.2173921763896942	0.2150616049766541	0.1387330740690231	0.1808120608329773	0.2670589089393616	0.5783532857894897	0.1715261191129684	0.1707895249128342	0.2384230047464371	0.2711572349071503	0.1816126704216003	0.2169721126556396	0.4018946290016174	0.3299410939216614	0.4757817089557648	0.2036856114864349	0.2036861777305603	0.2486802935600281	0.1471190452575684	0.1594959795475006	0.1681846231222153	0.2144577950239182	0.2017807364463806	0.277182400226593	0.1579665094614029	0.2266415506601334	0.2433898001909256	0.2178568243980408	0.192932665348053	0.3071763217449188	0.1812543123960495	0.2218533009290695	0.3072462975978851	0.2597795426845551	0.2450070232152939	0.2107755243778229	0.2384088188409805	0.3417266011238098	0	0.2505323588848114	0.2395551204681396	0.1415136009454727	0.1938214749097824	0.213098868727684	0.2090390622615814	0.231961116194725	0.2765641510486603	0.2962245345115662
ERR1459147	0.2245391458272934	0.3701110780239105	0.4194822013378143	0.2115937769412994	0.4166592955589294	0.2572179436683655	0.4194729924201965	0.3867508471012115	0.330963671207428	0.1378880441188812	0.3890002071857452	0.5380032658576965	0.2910229563713074	0.2963015139102936	0.08937837183475494	0.3830548226833344	0.3651470243930817	0.3946078419685364	0.5065606832504272	0.3008441030979156	0.3613386154174805	0.2673929035663605	0.3753471374511719	0.3276317715644836	0.2659996151924133	0.2313887625932693	0.3431980609893799	0.3300897181034088	0.3638927340507507	0.2251216173171997	0.1639547049999237	0.3997170627117157	0.4170193076133728	0.4090559482574463	0.3716700673103333	0.4362883865833282	0.3363315463066101	0.3952721655368805	0.3576615452766418	0.4053653180599213	0.07218970358371735	0.3741690218448639	0.3852707147598267	0.4712408185005188	0.2505323588848114	0	0.382931262254715	0.2703050673007965	0.1737485527992249	0.1917115151882172	0.1628101468086243	0.3633762001991272	0.4081253409385681	0.4395402669906616
ERR1459152	0.3517392575740814	0.1870918273925781	0.2455828785896301	0.3101343512535095	0.2026899605989456	0.2967532277107239	0.2305030226707458	0.1819423586130142	0.248402014374733	0.3019649386405945	0.2246069461107254	0.5926464796066284	0.3019503355026245	0.2092470228672028	0.3794101774692535	0.2817545831203461	0.2160873711109161	0.248528778553009	0.4217063188552856	0.4617196619510651	0.5452274084091187	0.3376258313655853	0.1782575249671936	0.3002170920372009	0.2146784365177155	0.2930812239646912	0.2896069586277008	0.3210696578025818	0.2334596663713455	0.4265439808368683	0.2524423897266388	0.2318165600299835	0.2909125983715057	0.2688772976398468	0.1984410732984543	0.3707154095172882	0.1885052770376205	0.1889790147542953	0.3043760359287262	0.2302731275558472	0.3875804841518402	0.1598774492740631	0.247761607170105	0.306452751159668	0.2395551204681396	0.382931262254715	0	0.2450516372919083	0.3054237961769104	0.372493177652359	0.3486045598983765	0.221950575709343	0.3213401138782501	0.301022469997406
ERR1459161	0.2266467958688736	0.2341977506875992	0.2892241775989532	0.172503799200058	0.2575502693653107	0.1488442271947861	0.2643279433250427	0.2336953282356262	0.2078768014907837	0.1813433617353439	0.2495585680007935	0.5719974040985107	0.2012442499399185	0.1701977998018265	0.233801007270813	0.2529553472995758	0.2075803428888321	0.2512296140193939	0.4125468730926514	0.3359143435955048	0.4814928472042084	0.2106077969074249	0.2123445719480515	0.2372620850801468	0.1669648587703705	0.1649989932775497	0.2328176945447922	0.2386429458856583	0.2648248970508575	0.3016216158866882	0.1627246886491776	0.252873569726944	0.2717771828174591	0.2597374618053436	0.2358322888612747	0.3334667384624481	0.2243064790964127	0.2333472520112991	0.2868995666503906	0.2260006666183472	0.259380578994751	0.219492644071579	0.2679164409637451	0.3563130795955658	0.1415136009454727	0.2703050673007965	0.2450516372919083	0	0.1845932006835938	0.2132903039455414	0.2195177674293518	0.2108175903558731	0.2953216731548309	0.3066898286342621
ERR1459162	0.1238882318139076	0.2779276072978973	0.3211906552314758	0.1411521732807159	0.3032601177692413	0.1606992781162262	0.326436460018158	0.2798506021499634	0.2559903562068939	0.0927421897649765	0.2856999337673187	0.5747352838516235	0.1852230876684189	0.1879493892192841	0.1537909954786301	0.2925612926483154	0.2670800089836121	0.3087270855903625	0.4743201732635498	0.2246243059635162	0.4094239175319672	0.2162924408912659	0.2619649171829224	0.2168319374322891	0.2105444371700287	0.1342065632343292	0.2751105725765228	0.2265608012676239	0.3364711701869965	0.2189401984214783	0.1747354120016098	0.2974043190479279	0.2940550446510315	0.3132084906101227	0.2885241508483887	0.36466383934021	0.3141673803329468	0.2817544639110565	0.2592167556285858	0.2958089411258698	0.1495311856269836	0.2658734917640686	0.2740629911422729	0.4195584058761597	0.1938214749097824	0.1737485527992249	0.3054237961769104	0.1845932006835938	0	0.1161506697535515	0.1988717168569565	0.2644062042236328	0.2961772680282593	0.3681338131427765
ERR1459172	0.1802832633256912	0.3460555374622345	0.3795776963233948	0.1741740852594376	0.3606154322624207	0.1844294816255569	0.3612100183963776	0.3265500366687775	0.2714240849018097	0.1512470692396164	0.3499145805835724	0.5710156559944153	0.2199611514806747	0.249966099858284	0.1531068682670593	0.3151915967464447	0.3043458461761475	0.3287079036235809	0.4886588156223297	0.2314215749502182	0.4165112376213074	0.2356459349393845	0.3363923132419586	0.2778704464435577	0.2368783354759216	0.1803390234708786	0.2720805406570435	0.258498877286911	0.3405231237411499	0.2326371073722839	0.1965069323778152	0.3559749126434326	0.3419967591762543	0.3252482712268829	0.3415088951587677	0.3759441375732422	0.3268420398235321	0.3390921950340271	0.3320366740226746	0.3503992557525635	0.169620543718338	0.325306624174118	0.3363528549671173	0.4405500590801239	0.213098868727684	0.1917115151882172	0.372493177652359	0.2132903039455414	0.1161506697535515	0	0.1981519311666489	0.3153359591960907	0.3227818608283997	0.3923272490501404
ERR1459203	0.2513480484485626	0.3379793167114258	0.384348064661026	0.191603347659111	0.3330927491188049	0.2169803828001022	0.3258753418922424	0.3406478762626648	0.2700176239013672	0.1520395427942276	0.351334810256958	0.5751396417617798	0.260748565196991	0.2624635100364685	0.1556361466646194	0.345810741186142	0.2711408734321594	0.2970235347747803	0.4723672866821289	0.3148465156555176	0.4101476967334747	0.2548785507678986	0.3255885541439056	0.3314162790775299	0.2278119474649429	0.2023173272609711	0.2696167826652527	0.2955498695373535	0.2870390713214874	0.2150434106588364	0.1542421728372574	0.3425183594226837	0.3247010111808777	0.3141534924507141	0.3204037547111511	0.4011546969413757	0.2923717796802521	0.3440411984920502	0.3566366136074066	0.3646926581859589	0.1571288108825684	0.3294789493083954	0.3343061506748199	0.4269031584262848	0.2090390622615814	0.1628101468086243	0.3486045598983765	0.2195177674293518	0.1988717168569565	0.1981519311666489	0	0.3146596252918243	0.3613417148590088	0.3942677676677704
ERR1459204	0.2847853302955627	0.1941849440336227	0.2900215685367584	0.2670437693595886	0.2452419400215149	0.2468937486410141	0.2817779779434204	0.1972855031490326	0.2515653967857361	0.2621461749076843	0.2086955606937408	0.5344165563583374	0.2279902249574661	0.2183352261781693	0.3377425670623779	0.1975847482681274	0.2337828576564789	0.2403663545846939	0.3691905438899994	0.4055956602096558	0.5177933573722839	0.2507191598415375	0.1956626623868942	0.2097518742084503	0.2557467222213745	0.2453579753637314	0.2554618418216705	0.203845202922821	0.2774459421634674	0.3816293776035309	0.2619291543960571	0.2423438876867294	0.2399164736270905	0.2519241869449615	0.2390874028205872	0.2715654373168945	0.2398866266012192	0.2173160016536713	0.2655543386936188	0.2232854813337326	0.3475143313407898	0.2227143496274948	0.2555347681045532	0.3173846304416656	0.231961116194725	0.3633762001991272	0.221950575709343	0.2108175903558731	0.2644062042236328	0.3153359591960907	0.3146596252918243	0	0.2626483738422394	0.2430813312530518
ERR2056783	0.2970934808254242	0.21857950091362	0.1664242893457413	0.2952693402767181	0.2522972226142883	0.2760228514671326	0.2851075828075409	0.2521768510341644	0.2737281322479248	0.2988105416297913	0.1901543140411377	0.6615152955055237	0.2231132686138153	0.2226356714963913	0.3820164799690247	0.2809832394123077	0.2966481447219849	0.2474125176668167	0.4286905229091644	0.4259085357189178	0.6109192967414856	0.3343892693519592	0.2264252007007599	0.2565121352672577	0.3229993283748627	0.2839029431343079	0.2835851609706879	0.2309557497501373	0.3265769779682159	0.3987497389316559	0.3508768677711487	0.2281446158885956	0.2393004894256592	0.2596785128116608	0.2711732685565948	0.3141797184944153	0.3234473168849945	0.2449621260166168	0.1666113287210464	0.2012650370597839	0.3795028924942017	0.2548952102661133	0.2143826335668564	0.3975576162338257	0.2765641510486603	0.4081253409385681	0.3213401138782501	0.2953216731548309	0.2961772680282593	0.3227818608283997	0.3613417148590088	0.2626483738422394	0	0.3412753045558929
ERR2056799	0.3868092000484467	0.2627847790718079	0.3585236370563507	0.3475065529346466	0.2876263558864594	0.3069773316383362	0.3242290318012238	0.2692916095256805	0.3040010333061218	0.3573942482471466	0.27631676197052	0.6449570059776306	0.3129678964614868	0.311988890171051	0.4220868945121765	0.2441658824682236	0.2892217338085175	0.2747668623924255	0.2483688294887543	0.4821773767471313	0.6431267857551575	0.2499441355466843	0.2614994049072266	0.294990748167038	0.3416911363601685	0.3363844156265259	0.3208685517311096	0.3000677227973938	0.3191896080970764	0.445426881313324	0.3321435749530792	0.2999049425125122	0.3183033764362335	0.2853141725063324	0.287828266620636	0.1842320412397385	0.2719444930553436	0.297873854637146	0.363437682390213	0.287298858165741	0.4189497530460358	0.2704826295375824	0.3308486044406891	0.194465160369873	0.2962245345115662	0.4395402669906616	0.301022469997406	0.3066898286342621	0.3681338131427765	0.3923272490501404	0.3942677676677704	0.2430813312530518	0.3412753045558929	0
