	ERR1458715	ERR1458739	ERR1458746	ERR1458747	ERR1458750	ERR1458752	ERR1458765	ERR1458793	ERR1458809	ERR1458829	ERR1458831	ERR1458855	ERR1458857	ERR1458868	ERR1458871	ERR1458881	ERR1458883	ERR1458893	ERR1458899	ERR1458906	ERR1458915	ERR1458929	ERR1458931	ERR1458936	ERR1458937	ERR1458942	ERR1458980	ERR1458999	ERR1459017	ERR1459028	ERR1459033	ERR1459034	ERR1459035	ERR1459037	ERR1459045	ERR1459063	ERR1459072	ERR1459099	ERR1459109	ERR1459123	ERR1459124	ERR1459126	ERR1459131	ERR1459142	ERR1459146	ERR1459147	ERR1459152	ERR1459161	ERR1459162	ERR1459172	ERR1459204	ERR2056783
ERR1458831	0.9987204094689699	0.5099168266154831	0.8701215611004478	0.9021113243761996	0.5054382597568778	0.7888675623800384	0.6295585412667947	0.8579654510556622	0.8873960332693538	0.7133717210492643	0.0	0.7920665387076136	1.0	0.7005758157389635	0.6404350607805502	0.6820217530390275	0.7901471529110684	0.7184900831733845	0.8937939859245042	0.9046705054382598	0.9737683941138836	1.0	0.6039667306461932	0.7549584133077415	0.6020473448496481	0.6340371081253998	0.5380678182981445	0.8304542546385156	0.8809980806142035	0.4305822136916187	0.7728726807421625	0.9001919385796545	0.8080614203454894	0.8733205374280231	0.8797184900831734	0.8483685220729367	0.8522072936660269	0.8266154830454254	0.7063339731285988	0.8074216250799744	0.3621241202815099	0.8809980806142035	0.8707613563659629	0.9065898912348048	0.5700575815738963	0.3039027511196417	0.8413307741522713	0.8387715930902111	0.5374280230326296	0.7229686500319897	0.8873960332693538	0.8221369161868202
ERR1458855	0.9936020473448497	0.8765195137555982	0.5758157389635317	0.6206014075495841	0.8560460652591171	0.7133717210492643	0.7741522712731925	0.7140115163147792	0.7024952015355086	0.6986564299424184	0.7920665387076136	0.0	0.9916826615483045	0.7485604606525912	0.6397952655150352	0.9129878438899552	0.7428023032629558	0.6871401151631478	0.6589891234804862	0.7677543186180422	0.8835572616762636	0.9942418426103646	0.7843889955214332	0.6775431861804223	0.6269993602047345	0.7383237364043506	0.763275751759437	0.7939859245041587	0.8790786948176583	0.7779910428662828	0.746641074856046	0.6992962252079334	0.7952655150351887	0.7248880358285349	0.6833013435700576	0.7044145873320538	0.6653870761356366	0.6788227767114523	0.6903390914907229	0.5348688419705694	0.9744081893793985	0.599488163787588	0.7581573896353166	0.746641074856046	0.763915547024952	0.9417786308381318	0.5892514395393474	0.6749840051183621	0.7300063979526551	0.9161868202175304	0.6705054382597568	0.600127959053103
ERR1458857	0.6801023672424824	0.9936020473448497	0.9942418426103646	1.0	0.9987204094689699	0.9968010236724248	1.0	0.9980806142034548	0.9974408189379399	0.9987204094689699	1.0	0.9916826615483045	0.0	0.9987204094689699	1.0	1.0	0.9987204094689699	0.9987204094689699	0.9974408189379399	1.0	0.9987204094689699	0.7863083813179782	1.0	0.9987204094689699	1.0	0.9948816378758797	0.9987204094689699	0.9968010236724248	0.9980806142034548	0.9929622520793346	0.9987204094689699	0.9980806142034548	0.9974408189379399	0.9974408189379399	0.9974408189379399	0.982085732565579	0.9955214331413947	0.9961612284069098	0.9987204094689699	0.9987204094689699	1.0	1.0	1.0	0.9955214331413947	1.0	1.0	0.9897632757517595	0.9974408189379399	1.0	1.0	0.9296225207933462	0.9980806142034548
ERR1458868	0.9910428662827895	0.690978886756238	0.7651951375559821	0.7799104286628279	0.6500319897632757	0.8246960972488804	0.5335892514395394	0.7325655790147153	0.7626359564939219	0.5566218809980806	0.7005758157389635	0.7485604606525912	0.9987204094689699	0.0	0.5617402431222009	0.6967370441458733	0.6948176583493282	0.5937300063979527	0.7626359564939219	0.8400511836212412	0.889955214331414	1.0	0.6295585412667947	0.7523992322456814	0.5892514395393474	0.6231605886116443	0.5969289827255279	0.6206014075495841	0.8023032629558541	0.6148432501599488	0.7671145233525272	0.7383237364043506	0.6845809341010877	0.7498400511836213	0.8342930262316058	0.780550223928343	0.7882277671145234	0.7120921305182342	0.8042226487523992	0.7728726807421625	0.7690339091490723	0.8010236724248241	0.8387715930902111	0.7991042866282789	0.5668586052463211	0.7562380038387716	0.7613563659628919	0.7440818937939859	0.6410748560460653	0.7076135636596289	0.7287268074216251	0.708893154190659
ERR1458871	0.9987204094689699	0.6321177223288548	0.6833013435700576	0.5975687779910429	0.5892514395393474	0.8490083173384517	0.4798464491362764	0.7408829174664108	0.72552783109405	0.5866922584772872	0.6404350607805502	0.6397952655150352	1.0	0.5617402431222009	0.0	0.6705054382597568	0.653870761356366	0.5866922584772872	0.7799104286628279	0.8272552783109405	0.8809980806142035	1.0	0.5719769673704415	0.7575175943698017	0.527831094049904	0.5348688419705694	0.5201535508637236	0.7127319257837492	0.8758797184900832	0.5611004478566859	0.7978246960972489	0.7133717210492643	0.6871401151631478	0.7581573896353166	0.7728726807421625	0.8202175303902751	0.7715930902111324	0.7440818937939859	0.6890595009596929	0.7012156110044786	0.7024952015355086	0.6455534229046705	0.7978246960972489	0.6941778630838131	0.5585412667946257	0.7152911068458093	0.6922584772872681	0.6794625719769674	0.473448496481126	0.6493921944977608	0.6948176583493282	0.6423544465770953
ERR1458881	0.5886116442738324	0.6557901471529111	0.9251439539347409	0.9168266154830454	0.6564299424184261	0.9315419065898912	0.6122840690978887	0.9219449776071658	0.9232245681381958	0.7664747280870121	0.6820217530390275	0.9129878438899552	1.0	0.6967370441458733	0.6705054382597568	0.0	0.8342930262316058	0.7882277671145234	0.9296225207933462	0.9321817018554063	0.9603326935380678	1.0	0.6685860524632118	0.9040307101727447	0.7127319257837492	0.6007677543186181	0.6673064619321817	0.800383877159309	0.909149072296865	0.6455534229046705	0.889315419065899	0.9181062060140754	0.8643634037108126	0.9155470249520153	0.927063339731286	0.9232245681381958	0.889955214331414	0.8995521433141395	0.8905950095969289	0.9193857965451055	0.7178502879078695	0.9404990403071017	0.8477287268074216	0.9379398592450416	0.6461932181701855	0.653230966090851	0.9315419065898912	0.8758797184900832	0.6391554702495201	0.6634676903390915	0.8682021753039028	0.9360204734484965
ERR1458883	0.9936020473448497	0.8061420345489443	0.7172104926423545	0.7492002559181062	0.7396033269353807	0.8112603966730646	0.6922584772872681	0.7792706333973128	0.654510556621881	0.7031349968010236	0.7901471529110684	0.7428023032629558	0.9987204094689699	0.6948176583493282	0.653870761356366	0.8342930262316058	0.0	0.6941778630838131	0.763275751759437	0.7971849008317339	0.910428662827895	0.999360204734485	0.7005758157389635	0.7587971849008317	0.7005758157389635	0.6884197056941779	0.7261676263595649	0.7069737683941139	0.8227767114523352	0.7050543825975688	0.8010236724248241	0.7767114523352527	0.746641074856046	0.744721689059501	0.781190019193858	0.7159309021113244	0.7709532949456174	0.7434420985284709	0.763275751759437	0.6628278950735764	0.8675623800383877	0.7549584133077415	0.8131797824696098	0.7530390275111964	0.6960972488803583	0.8560460652591171	0.6340371081253998	0.708893154190659	0.7396033269353807	0.7837492002559181	0.6769033909149073	0.7837492002559181
ERR1458893	0.9987204094689699	0.7376839411388356	0.6980166346769033	0.7914267434420985	0.7261676263595649	0.7703134996801023	0.635956493921945	0.6519513755598209	0.7511196417146513	0.5060780550223928	0.7184900831733845	0.6871401151631478	0.9987204094689699	0.5937300063979527	0.5866922584772872	0.7882277671145234	0.6941778630838131	0.0	0.6941778630838131	0.7581573896353166	0.8982725527831094	1.0	0.6423544465770953	0.7479206653870761	0.6276391554702495	0.5802943058221369	0.6410748560460653	0.6973768394113884	0.799744081893794	0.6225207933461292	0.7850287907869482	0.6820217530390275	0.6833013435700576	0.6589891234804862	0.7914267434420985	0.7594369801663468	0.7056941778630839	0.7012156110044786	0.7690339091490723	0.7050543825975688	0.8246960972488804	0.761996161228407	0.8643634037108126	0.6877799104286628	0.6103646833013435	0.8214971209213052	0.7229686500319897	0.6980166346769033	0.7018554062699937	0.7600767754318618	0.7197696737044146	0.7754318618042226
ERR1458899	0.9980806142034548	0.8650031989763276	0.7389635316698656	0.7722328854766475	0.8483685220729367	0.7344849648112604	0.7530390275111964	0.7197696737044146	0.763915547024952	0.6820217530390275	0.8937939859245042	0.6589891234804862	0.9974408189379399	0.7626359564939219	0.7799104286628279	0.9296225207933462	0.763275751759437	0.6941778630838131	0.0	0.8061420345489443	0.8963531669865643	0.999360204734485	0.7971849008317339	0.7389635316698656	0.8131797824696098	0.7952655150351887	0.7959053103007038	0.7843889955214332	0.8733205374280231	0.818937939859245	0.8374920025591811	0.6685860524632118	0.8010236724248241	0.672424824056302	0.6992962252079334	0.7658349328214972	0.708893154190659	0.7581573896353166	0.8278950735764555	0.708253358925144	0.9724888035828535	0.708893154190659	0.854766474728087	0.746001279590531	0.7664747280870121	0.9494561740243123	0.708253358925144	0.7319257837492003	0.8266154830454254	0.9296225207933462	0.7338451695457454	0.7651951375559821
ERR1458906	0.9987204094689699	0.9136276391554703	0.7715930902111324	0.8208573256557902	0.9117082533589251	0.8566858605246321	0.8458093410108766	0.7799104286628279	0.7543186180422264	0.7722328854766475	0.9046705054382598	0.7677543186180422	1.0	0.8400511836212412	0.8272552783109405	0.9321817018554063	0.7971849008317339	0.7581573896353166	0.8061420345489443	0.0	0.9436980166346769	1.0	0.7472808701215611	0.7984644913627639	0.8739603326935381	0.8272552783109405	0.8637236084452975	0.8317338451695457	0.8816378758797185	0.7856685860524633	0.8630838131797824	0.8515674984005118	0.8426103646833013	0.7927063339731286	0.8522072936660269	0.6775431861804223	0.7843889955214332	0.8259756877799105	0.90850927703135	0.7690339091490723	0.9782469609724888	0.8106206014075495	0.8733205374280231	0.5655790147152912	0.8304542546385156	0.9513755598208573	0.7575175943698017	0.8131797824696098	0.9040307101727447	0.9532949456174025	0.782469609724888	0.8630838131797824
